,open,high,low,close
2016-09-30 00:00:00+00:00,112.48,113.37,111.8,113.03
2016-10-03 00:00:00+00:00,112.71,113.05,112.26,112.51
2016-10-04 00:00:00+00:00,113.01,114.31,112.63,113.02
2016-10-05 00:00:00+00:00,113.4,113.66,112.69,113.04
2016-10-06 00:00:00+00:00,113.69,114.34,107.36,113.91
2016-10-07 00:00:00+00:00,114.28,115.21,113.37,114.03
2016-10-10 00:00:00+00:00,115.06,116.75,114.72,116.05
2016-10-11 00:00:00+00:00,117.65,118.69,116.2,116.34
2016-10-12 00:00:00+00:00,117.34,117.98,113.74,117.35
2016-10-13 00:00:00+00:00,116.85,117.44,115.7,116.99
2016-10-14 00:00:00+00:00,117.88,118.17,117.12,117.63
2016-10-17 00:00:00+00:00,117.34,117.84,116.78,117.55
2016-10-18 00:00:00+00:00,118.18,118.21,117.45,117.45
2016-10-19 00:00:00+00:00,117.25,117.84,113.8,117.12
2016-10-20 00:00:00+00:00,116.86,117.38,116.33,117.01
2016-10-21 00:00:00+00:00,116.82,116.92,116.28,116.53
2016-10-24 00:00:00+00:00,117.1,117.74,117.0,117.61
2016-10-25 00:00:00+00:00,117.96,118.36,117.28,118.26
2016-10-26 00:00:00+00:00,114.27,116.39,113.31,115.58
2016-10-27 00:00:00+00:00,115.39,115.86,114.1,114.51
2016-10-28 00:00:00+00:00,113.86,115.21,113.45,113.71
2016-10-31 00:00:00+00:00,113.65,114.23,113.2,113.56
2016-11-01 00:00:00+00:00,113.51,113.81,110.51,111.49
2016-11-02 00:00:00+00:00,111.4,112.35,111.23,111.6
2016-11-03 00:00:00+00:00,110.98,115.59,109.55,109.82
2016-11-04 00:00:00+00:00,108.53,110.25,108.11,108.84
2016-11-07 00:00:00+00:00,110.15,110.51,109.46,110.41
2016-11-08 00:00:00+00:00,110.31,111.72,109.7,111.06
2016-11-09 00:00:00+00:00,109.87,111.32,108.05,110.88
2016-11-10 00:00:00+00:00,111.08,111.1,105.83,107.79
2016-11-11 00:00:00+00:00,107.03,108.87,106.55,108.42
2016-11-14 00:00:00+00:00,107.72,116.63,104.08,105.7
2016-11-15 00:00:00+00:00,106.57,107.68,106.16,107.11
2016-11-16 00:00:00+00:00,106.85,110.23,106.6,110.01
2016-11-17 00:00:00+00:00,109.82,110.35,108.83,109.95
2016-11-18 00:00:00+00:00,109.78,110.54,106.7,110.06
2016-11-21 00:00:00+00:00,110.11,111.99,110.01,111.73
2016-11-22 00:00:00+00:00,111.96,112.42,111.4,111.77
2016-11-23 00:00:00+00:00,111.36,111.52,110.33,111.21
2016-11-25 00:00:00+00:00,111.13,112.0,110.95,111.75
2016-11-28 00:00:00+00:00,111.42,112.47,111.39,111.58
2016-11-29 00:00:00+00:00,110.69,112.03,110.07,111.46
2016-11-30 00:00:00+00:00,111.61,112.2,105.21,110.52
2016-12-01 00:00:00+00:00,110.39,110.94,109.03,109.47
2016-12-02 00:00:00+00:00,109.29,110.09,108.85,109.9
2016-12-05 00:00:00+00:00,110.0,110.84,108.25,109.1
2016-12-06 00:00:00+00:00,109.45,110.36,109.19,109.94
2016-12-07 00:00:00+00:00,109.27,111.24,109.16,111.01
2016-12-08 00:00:00+00:00,110.81,112.45,110.6,112.11
2016-12-09 00:00:00+00:00,112.31,114.7,112.31,113.96
2016-12-12 00:00:00+00:00,113.3,115.0,109.11,113.29
2016-12-13 00:00:00+00:00,113.78,115.92,109.81,115.19
2016-12-14 00:00:00+00:00,115.04,116.2,114.98,115.2
2016-12-15 00:00:00+00:00,115.36,116.73,114.17,115.82
2016-12-16 00:00:00+00:00,116.33,116.5,115.65,115.97
2016-12-19 00:00:00+00:00,115.8,117.38,108.42,116.63
2016-12-20 00:00:00+00:00,116.8,117.5,111.72,116.95
2016-12-21 00:00:00+00:00,116.94,117.4,116.78,117.06
2016-12-22 00:00:00+00:00,116.35,116.51,108.46,116.29
2016-12-23 00:00:00+00:00,115.84,116.52,115.59,116.51
2016-12-27 00:00:00+00:00,116.6,117.8,116.49,117.25
2016-12-28 00:00:00+00:00,117.52,118.02,116.2,116.75
2016-12-29 00:00:00+00:00,116.54,117.11,116.4,116.73
2016-12-30 00:00:00+00:00,116.74,117.2,115.43,115.84
2017-01-03 00:00:00+00:00,115.81,116.33,114.76,116.14
2017-01-04 00:00:00+00:00,115.86,116.51,115.75,116.02
2017-01-05 00:00:00+00:00,115.94,116.86,115.8,116.61
2017-01-06 00:00:00+00:00,116.78,118.16,116.47,117.91
2017-01-09 00:00:00+00:00,117.94,119.43,117.94,119.0
2017-01-10 00:00:00+00:00,118.81,119.38,115.66,119.11
2017-01-11 00:00:00+00:00,118.72,119.93,117.6,119.73
2017-01-12 00:00:00+00:00,118.86,119.3,118.21,119.25
2017-01-13 00:00:00+00:00,119.12,119.62,118.81,119.03
2017-01-17 00:00:00+00:00,118.32,120.24,118.22,119.99
2017-01-18 00:00:00+00:00,120.0,120.5,116.32,119.97
2017-01-19 00:00:00+00:00,119.4,120.09,119.37,119.77
2017-01-20 00:00:00+00:00,120.2,120.45,119.73,119.99
2017-01-23 00:00:00+00:00,119.93,120.81,119.77,120.09
2017-01-24 00:00:00+00:00,119.55,120.1,119.5,119.97
2017-01-25 00:00:00+00:00,120.42,122.1,120.1,121.9
2017-01-26 00:00:00+00:00,121.77,122.44,121.29,121.94
2017-01-27 00:00:00+00:00,122.12,122.35,118.87,121.72
2017-01-30 00:00:00+00:00,120.93,121.62,120.65,121.56
2017-01-31 00:00:00+00:00,121.15,121.4,120.6,121.3
2017-02-01 00:00:00+00:00,127.03,130.49,108.31,128.75
2017-02-02 00:00:00+00:00,127.99,129.389,121.03,128.509
2017-02-03 00:00:00+00:00,128.31,129.19,128.16,129.07
2017-02-06 00:00:00+00:00,129.13,130.5,128.91,130.289
2017-02-07 00:00:00+00:00,130.509,132.09,128.31,131.51
2017-02-08 00:00:00+00:00,131.34,132.22,131.22,132.04
2017-02-09 00:00:00+00:00,131.66,132.45,131.12,132.41
2017-02-10 00:00:00+00:00,132.46,132.94,132.06,132.12
2017-02-13 00:00:00+00:00,133.1,133.82,132.75,133.3
2017-02-14 00:00:00+00:00,133.44,135.09,118.92,135.01
2017-02-15 00:00:00+00:00,135.52,136.27,134.62,135.51
2017-02-16 00:00:00+00:00,135.67,136.02,134.83,135.35
2017-02-17 00:00:00+00:00,135.1,135.79,135.1,135.71
2017-02-21 00:00:00+00:00,136.24,136.75,135.97,136.7
2017-02-22 00:00:00+00:00,136.46,137.12,133.57,137.1
2017-02-23 00:00:00+00:00,137.36,137.48,136.3,136.54
2017-02-24 00:00:00+00:00,135.9,136.66,135.27,136.64
2017-02-27 00:00:00+00:00,137.02,137.44,127.7,136.94
2017-02-28 00:00:00+00:00,137.11,137.44,136.7,136.99
2017-03-01 00:00:00+00:00,137.89,140.16,137.6,139.79
2017-03-02 00:00:00+00:00,139.95,140.28,138.76,138.93
2017-03-03 00:00:00+00:00,138.79,139.83,138.58,139.77
2017-03-06 00:00:00+00:00,139.35,139.77,138.6,139.32
2017-03-07 00:00:00+00:00,139.05,139.99,131.3,139.49
2017-03-08 00:00:00+00:00,138.95,139.8,138.82,139.01
2017-03-09 00:00:00+00:00,138.73,139.52,137.05,138.68
2017-03-10 00:00:00+00:00,139.29,139.36,138.64,139.15
2017-03-13 00:00:00+00:00,138.85,139.43,138.82,139.19
2017-03-14 00:00:00+00:00,139.3,139.65,135.86,138.98
2017-03-15 00:00:00+00:00,139.42,140.76,139.03,140.45
2017-03-16 00:00:00+00:00,140.72,141.02,139.94,140.69
2017-03-17 00:00:00+00:00,140.9,141.0,139.89,139.91
2017-03-20 00:00:00+00:00,140.42,141.5,140.23,141.49
2017-03-21 00:00:00+00:00,142.11,142.81,135.02,139.85
2017-03-22 00:00:00+00:00,139.85,141.6,117.36,141.43
2017-03-23 00:00:00+00:00,141.33,141.59,140.61,140.92
2017-03-24 00:00:00+00:00,141.39,141.74,140.35,140.63
2017-03-27 00:00:00+00:00,139.35,141.22,138.62,140.88
2017-03-28 00:00:00+00:00,140.91,144.04,140.62,143.81
2017-03-29 00:00:00+00:00,143.68,144.49,143.18,144.16
2017-03-30 00:00:00+00:00,144.14,144.5,141.04,143.92
2017-03-31 00:00:00+00:00,143.72,144.27,140.43,143.67
2017-04-03 00:00:00+00:00,143.66,144.12,143.05,143.7
2017-04-04 00:00:00+00:00,143.25,144.9,140.55,144.76
2017-04-05 00:00:00+00:00,144.22,145.46,137.9,144.02
2017-04-06 00:00:00+00:00,144.29,144.52,143.45,143.67
2017-04-07 00:00:00+00:00,143.98,144.18,143.27,143.34
2017-04-10 00:00:00+00:00,143.6,143.88,142.9,143.16
2017-04-11 00:00:00+00:00,142.94,145.32,140.06,141.62
2017-04-12 00:00:00+00:00,141.6,142.15,141.01,141.79
2017-04-13 00:00:00+00:00,141.84,142.38,136.05,141.07
2017-04-17 00:00:00+00:00,141.18,141.87,140.87,141.83
2017-04-18 00:00:00+00:00,141.47,142.04,141.11,141.22
2017-04-19 00:00:00+00:00,141.81,142.0,140.45,140.66
2017-04-20 00:00:00+00:00,141.21,142.93,141.16,142.44
2017-04-21 00:00:00+00:00,142.56,142.68,141.85,142.27
2017-04-24 00:00:00+00:00,143.5,143.95,142.87,143.63
2017-04-25 00:00:00+00:00,143.97,144.9,143.87,144.53
2017-04-26 00:00:00+00:00,144.49,144.6,143.37,143.66
2017-04-27 00:00:00+00:00,143.91,144.16,143.31,143.79
2017-04-28 00:00:00+00:00,144.09,144.3,143.26,143.64
2017-05-01 00:00:00+00:00,145.1,147.23,144.96,146.55
2017-05-02 00:00:00+00:00,147.54,148.09,144.03,147.47
2017-05-03 00:00:00+00:00,145.59,147.49,144.27,147.06
2017-05-04 00:00:00+00:00,146.55,147.14,144.59,146.54
2017-05-05 00:00:00+00:00,146.81,148.98,146.76,148.96
2017-05-08 00:00:00+00:00,149.03,153.7,149.03,153.01
2017-05-09 00:00:00+00:00,153.87,154.88,153.45,153.98
2017-05-10 00:00:00+00:00,153.63,153.94,152.11,153.26
2017-05-11 00:00:00+00:00,152.45,154.07,147.0,153.94
2017-05-12 00:00:00+00:00,154.69,156.42,139.91,156.1
2017-05-15 00:00:00+00:00,156.02,156.65,155.05,155.68
2017-05-16 00:00:00+00:00,156.02,156.06,154.72,155.47
2017-05-17 00:00:00+00:00,153.6,154.57,149.71,150.2
2017-05-18 00:00:00+00:00,151.24,153.34,146.53,152.51
2017-05-19 00:00:00+00:00,153.43,153.98,152.63,153.05
2017-05-22 00:00:00+00:00,154.0,154.58,151.25,153.96
2017-05-23 00:00:00+00:00,154.89,154.9,151.25,153.8
2017-05-24 00:00:00+00:00,153.82,154.17,152.67,153.3
2017-05-25 00:00:00+00:00,153.73,154.35,153.03,153.91
2017-05-26 00:00:00+00:00,153.81,154.24,151.25,153.59
2017-05-30 00:00:00+00:00,153.43,154.43,153.29,153.67
2017-05-31 00:00:00+00:00,153.97,154.18,152.38,152.77
2017-06-01 00:00:00+00:00,153.19,153.33,152.22,153.18
2017-06-02 00:00:00+00:00,153.6,155.45,152.89,155.45
2017-06-05 00:00:00+00:00,154.38,154.45,153.15,153.93
2017-06-06 00:00:00+00:00,153.87,155.81,153.78,154.45
2017-06-07 00:00:00+00:00,155.01,155.98,154.48,155.37
2017-06-08 00:00:00+00:00,155.29,155.55,154.4,154.92
2017-06-09 00:00:00+00:00,155.18,155.2,146.02,148.97
2017-06-12 00:00:00+00:00,145.6,146.09,142.51,145.4
2017-06-13 00:00:00+00:00,147.16,153.42,144.23,146.59
2017-06-14 00:00:00+00:00,147.49,147.54,143.84,145.16
2017-06-15 00:00:00+00:00,143.33,144.48,142.21,144.3
2017-06-16 00:00:00+00:00,143.85,144.5,142.2,142.25
2017-06-19 00:00:00+00:00,143.99,146.74,143.66,146.34
2017-06-20 00:00:00+00:00,146.87,146.87,144.94,145.01
2017-06-21 00:00:00+00:00,145.53,146.07,144.6,145.87
2017-06-22 00:00:00+00:00,145.66,146.7,145.12,145.63
2017-06-23 00:00:00+00:00,145.15,147.16,145.11,146.29
2017-06-26 00:00:00+00:00,147.17,148.29,145.38,145.8
2017-06-27 00:00:00+00:00,145.02,146.16,143.62,143.78
2017-06-28 00:00:00+00:00,144.49,146.11,143.16,145.83
2017-06-29 00:00:00+00:00,144.75,145.13,142.28,143.67
2017-06-30 00:00:00+00:00,144.45,155.13,143.78,144.03
2017-07-03 00:00:00+00:00,144.75,145.31,143.1,143.5
2017-07-05 00:00:00+00:00,143.7,144.79,142.72,144.08
2017-07-06 00:00:00+00:00,143.1,143.5,142.41,142.72
2017-07-07 00:00:00+00:00,142.91,144.75,142.9,144.17
2017-07-10 00:00:00+00:00,144.17,145.95,143.37,145.09
2017-07-11 00:00:00+00:00,144.78,145.85,142.94,145.55
2017-07-12 00:00:00+00:00,145.79,146.18,144.82,145.77
2017-07-13 00:00:00+00:00,145.57,148.49,145.4,147.78
2017-07-14 00:00:00+00:00,147.95,149.34,147.33,149.04
2017-07-17 00:00:00+00:00,148.82,150.9,148.57,149.6
2017-07-18 00:00:00+00:00,149.44,150.13,148.67,150.08
2017-07-19 00:00:00+00:00,150.44,151.42,149.95,151.02
2017-07-20 00:00:00+00:00,151.45,151.77,150.19,150.35
2017-07-21 00:00:00+00:00,150.24,150.45,148.88,150.3
2017-07-24 00:00:00+00:00,150.6,152.44,149.9,152.11
2017-07-25 00:00:00+00:00,151.8,153.84,145.64,152.75
2017-07-26 00:00:00+00:00,153.36,153.93,153.05,153.5
2017-07-27 00:00:00+00:00,153.78,153.99,147.3,150.55
2017-07-28 00:00:00+00:00,149.94,153.41,149.19,149.49
2017-07-31 00:00:00+00:00,149.9,150.33,143.74,148.77
2017-08-01 00:00:00+00:00,149.08,150.23,148.4,150.05
2017-08-02 00:00:00+00:00,159.28,159.75,148.44,157.15
2017-08-03 00:00:00+00:00,157.14,157.45,155.02,155.51
2017-08-04 00:00:00+00:00,156.07,157.4,155.69,156.34
2017-08-07 00:00:00+00:00,157.02,158.92,156.67,158.79
2017-08-08 00:00:00+00:00,158.61,161.83,155.98,160.1
2017-08-09 00:00:00+00:00,159.26,161.27,153.97,161.1
2017-08-10 00:00:00+00:00,160.08,160.7,154.63,155.32
2017-08-11 00:00:00+00:00,156.65,158.57,156.06,157.49
2017-08-14 00:00:00+00:00,159.29,160.21,158.75,159.78
2017-08-15 00:00:00+00:00,160.65,162.2,159.3,161.64
2017-08-16 00:00:00+00:00,162.07,162.51,160.15,160.92
2017-08-17 00:00:00+00:00,160.62,160.71,157.84,157.88
2017-08-18 00:00:00+00:00,158.37,159.5,156.72,157.51
2017-08-21 00:00:00+00:00,157.59,157.89,155.11,157.16
2017-08-22 00:00:00+00:00,158.23,160.0,158.02,159.78
2017-08-23 00:00:00+00:00,159.09,160.47,149.71,159.99
2017-08-24 00:00:00+00:00,160.58,160.74,158.55,159.31
2017-08-25 00:00:00+00:00,159.79,160.56,159.27,159.86
2017-08-28 00:00:00+00:00,160.22,162.0,159.93,161.47
2017-08-29 00:00:00+00:00,160.2,163.12,159.94,162.92
2017-08-30 00:00:00+00:00,163.72,163.89,160.07,163.32
2017-08-31 00:00:00+00:00,163.65,164.52,159.29,163.97
2017-09-01 00:00:00+00:00,164.84,164.94,163.24,164.04
2017-09-05 00:00:00+00:00,163.8,164.25,158.26,162.08
2017-09-06 00:00:00+00:00,162.71,162.99,160.52,161.92
2017-09-07 00:00:00+00:00,162.17,162.24,160.36,161.27
2017-09-08 00:00:00+00:00,160.99,161.15,158.53,158.63
2017-09-11 00:00:00+00:00,160.48,162.05,159.89,161.49
2017-09-12 00:00:00+00:00,162.74,163.96,158.77,160.85
2017-09-13 00:00:00+00:00,159.85,159.96,157.91,159.62
2017-09-14 00:00:00+00:00,159.0,159.4,158.09,158.27
2017-09-15 00:00:00+00:00,158.47,161.85,158.0,159.88
2017-09-18 00:00:00+00:00,160.28,161.33,158.0,158.64
2017-09-19 00:00:00+00:00,159.5,159.77,158.44,158.72
2017-09-20 00:00:00+00:00,158.0,159.92,153.83,156.05
2017-09-21 00:00:00+00:00,155.82,155.83,152.75,153.41
2017-09-22 00:00:00+00:00,152.08,159.34,150.56,151.76
2017-09-25 00:00:00+00:00,149.98,151.84,149.15,150.55
2017-09-26 00:00:00+00:00,151.85,153.92,151.69,153.22
2017-09-27 00:00:00+00:00,153.8,154.72,150.24,154.2
2017-09-28 00:00:00+00:00,153.81,154.28,152.7,153.26
2017-09-29 00:00:00+00:00,153.24,154.13,152.0,154.0
2017-10-02 00:00:00+00:00,154.16,154.48,152.72,153.81
2017-10-03 00:00:00+00:00,153.93,155.09,153.91,154.47
2017-10-04 00:00:00+00:00,153.63,153.86,152.46,153.47
2017-10-05 00:00:00+00:00,154.16,161.91,154.05,155.4
2017-10-06 00:00:00+00:00,154.97,155.5,154.56,155.29
2017-10-09 00:00:00+00:00,155.8,156.73,154.08,155.82
2017-10-10 00:00:00+00:00,156.0,158.0,155.1,155.9
2017-10-11 00:00:00+00:00,155.91,156.98,151.42,156.54
2017-10-12 00:00:00+00:00,156.42,157.37,155.72,156.01
2017-10-13 00:00:00+00:00,156.74,157.28,156.41,157.01
2017-10-16 00:00:00+00:00,157.85,160.0,155.98,159.87
2017-10-17 00:00:00+00:00,159.75,160.87,159.23,160.47
2017-10-18 00:00:00+00:00,160.48,160.71,159.6,159.77
2017-10-19 00:00:00+00:00,156.75,157.08,155.02,155.98
2017-10-20 00:00:00+00:00,156.91,160.42,155.51,156.25
2017-10-23 00:00:00+00:00,156.84,157.69,155.5,156.2
2017-10-24 00:00:00+00:00,156.28,157.42,156.18,157.09
2017-10-25 00:00:00+00:00,157.09,157.55,155.26,156.41
2017-10-26 00:00:00+00:00,157.24,157.83,156.53,157.42
2017-10-27 00:00:00+00:00,159.3,163.6,158.7,163.03
2017-10-30 00:00:00+00:00,163.85,168.07,163.72,166.72
2017-10-31 00:00:00+00:00,167.93,169.65,166.94,169.05
2017-11-01 00:00:00+00:00,169.87,169.94,156.11,166.87
2017-11-02 00:00:00+00:00,167.7,168.5,156.25,168.07
2017-11-03 00:00:00+00:00,174.0,174.26,171.12,172.48
2017-11-06 00:00:00+00:00,172.35,174.99,171.72,174.32
2017-11-07 00:00:00+00:00,174.0,175.25,173.6,174.79
2017-11-08 00:00:00+00:00,174.67,176.24,174.33,176.24
2017-11-09 00:00:00+00:00,175.06,176.1,173.14,175.87
2017-11-10 00:00:00+00:00,175.2,175.4,174.27,174.66
2017-11-13 00:00:00+00:00,173.65,174.5,173.4,173.98
2017-11-14 00:00:00+00:00,173.48,175.35,171.18,171.34
2017-11-15 00:00:00+00:00,170.01,170.32,168.38,169.09
2017-11-16 00:00:00+00:00,171.16,171.87,170.3,171.1
2017-11-17 00:00:00+00:00,171.04,171.39,169.64,170.11
2017-11-20 00:00:00+00:00,170.35,171.49,169.56,169.99
2017-11-21 00:00:00+00:00,170.72,173.7,170.72,173.13
2017-11-22 00:00:00+00:00,173.44,175.04,173.05,174.94
2017-11-24 00:00:00+00:00,175.12,175.5,174.64,174.85
2017-11-27 00:00:00+00:00,175.05,175.11,173.33,174.08
2017-11-28 00:00:00+00:00,174.25,175.08,171.86,173.0
2017-11-29 00:00:00+00:00,172.56,172.93,167.15,169.49
2017-11-30 00:00:00+00:00,170.43,172.14,168.44,171.75
2017-12-01 00:00:00+00:00,169.9,174.31,168.5,171.0
2017-12-04 00:00:00+00:00,172.44,172.71,169.63,169.76
2017-12-05 00:00:00+00:00,169.33,171.52,168.4,169.65
2017-12-06 00:00:00+00:00,167.8,174.25,164.07,169.05
2017-12-07 00:00:00+00:00,169.24,170.44,168.91,169.33
2017-12-08 00:00:00+00:00,170.33,171.0,168.82,169.36
2017-12-11 00:00:00+00:00,169.17,172.92,168.79,172.66
2017-12-12 00:00:00+00:00,172.15,175.15,168.49,171.73
2017-12-13 00:00:00+00:00,172.65,173.54,169.01,172.31
2017-12-14 00:00:00+00:00,172.43,173.14,169.0,172.22
2017-12-15 00:00:00+00:00,172.81,174.31,172.46,173.88
2017-12-18 00:00:00+00:00,174.92,177.2,174.86,176.43
2017-12-19 00:00:00+00:00,174.66,175.39,174.09,174.53
2017-12-20 00:00:00+00:00,174.9,175.42,169.0,174.36
2017-12-21 00:00:00+00:00,174.14,176.02,174.1,175.01
2017-12-22 00:00:00+00:00,174.8,175.42,174.5,175.05
2017-12-26 00:00:00+00:00,170.66,171.47,169.67,170.57
2017-12-27 00:00:00+00:00,170.1,174.43,169.71,170.58
2017-12-28 00:00:00+00:00,170.96,171.85,170.48,171.07
2017-12-29 00:00:00+00:00,170.71,170.71,169.22,169.3
2018-01-02 00:00:00+00:00,170.07,172.3,169.26,172.26
2018-01-03 00:00:00+00:00,172.62,174.55,171.96,172.18
2018-01-04 00:00:00+00:00,172.54,173.47,169.23,173.02
2018-01-05 00:00:00+00:00,173.37,175.37,173.05,174.96
2018-01-08 00:00:00+00:00,174.45,175.61,173.93,174.34
2018-01-09 00:00:00+00:00,174.55,175.06,173.4,174.33
2018-01-10 00:00:00+00:00,173.25,174.3,173.0,174.25
2018-01-11 00:00:00+00:00,174.6,175.49,169.78,175.27
2018-01-12 00:00:00+00:00,176.18,177.36,174.02,177.0
2018-01-16 00:00:00+00:00,177.91,179.4,175.13,176.2
2018-01-17 00:00:00+00:00,176.15,179.25,175.06,179.1
2018-01-18 00:00:00+00:00,179.37,180.1,172.61,179.27
2018-01-19 00:00:00+00:00,178.52,179.58,177.41,178.45
2018-01-22 00:00:00+00:00,177.3,177.78,160.33,177.01
2018-01-23 00:00:00+00:00,177.21,179.48,175.18,176.96
2018-01-24 00:00:00+00:00,177.25,179.26,173.2,174.21
2018-01-25 00:00:00+00:00,174.28,178.75,170.53,171.1
2018-01-26 00:00:00+00:00,171.94,172.03,170.06,171.4
2018-01-29 00:00:00+00:00,169.86,170.16,167.07,167.96
2018-01-30 00:00:00+00:00,165.56,167.37,164.68,166.96
2018-01-31 00:00:00+00:00,166.87,177.07,166.5,167.47
2018-02-01 00:00:00+00:00,167.24,171.3,166.75,167.78
2018-02-02 00:00:00+00:00,166.5,168.46,160.1,160.41
2018-02-05 00:00:00+00:00,159.11,163.88,156.0,156.49
2018-02-06 00:00:00+00:00,154.91,168.1,154.0,163.09
2018-02-07 00:00:00+00:00,163.09,163.4,156.62,159.52
2018-02-08 00:00:00+00:00,160.3,162.36,155.0,155.16
2018-02-09 00:00:00+00:00,156.67,158.34,150.24,156.22
2018-02-12 00:00:00+00:00,158.48,163.89,157.37,162.75
2018-02-13 00:00:00+00:00,161.95,164.75,161.65,164.35
2018-02-14 00:00:00+00:00,163.07,167.54,162.88,167.36
2018-02-15 00:00:00+00:00,169.79,173.09,164.34,173.0
2018-02-16 00:00:00+00:00,172.21,174.82,171.76,172.45
2018-02-20 00:00:00+00:00,172.06,174.26,160.28,171.85
2018-02-21 00:00:00+00:00,172.79,174.12,171.01,171.01
2018-02-22 00:00:00+00:00,171.81,173.95,171.71,172.61
2018-02-23 00:00:00+00:00,173.78,177.99,173.54,175.56
2018-02-26 00:00:00+00:00,176.35,179.39,155.06,178.97
2018-02-27 00:00:00+00:00,179.1,180.48,178.16,178.34
2018-02-28 00:00:00+00:00,179.33,180.62,171.87,178.12
2018-03-01 00:00:00+00:00,178.55,179.9,162.64,174.95
2018-03-02 00:00:00+00:00,172.8,180.0,172.45,176.22
2018-03-05 00:00:00+00:00,175.14,177.75,174.52,176.83
2018-03-06 00:00:00+00:00,177.89,179.97,173.2,176.68
2018-03-07 00:00:00+00:00,174.78,177.12,174.26,175.02
2018-03-08 00:00:00+00:00,175.4,177.89,175.03,176.95
2018-03-09 00:00:00+00:00,177.96,180.03,176.67,179.96
2018-03-12 00:00:00+00:00,180.32,182.39,169.15,181.73
2018-03-13 00:00:00+00:00,182.57,183.5,179.23,179.95
2018-03-14 00:00:00+00:00,180.32,182.0,177.81,178.49
2018-03-15 00:00:00+00:00,178.46,180.24,178.07,178.65
2018-03-16 00:00:00+00:00,178.61,179.12,177.62,177.89
2018-03-19 00:00:00+00:00,177.38,177.52,173.65,175.32
2018-03-20 00:00:00+00:00,175.28,176.8,174.94,175.25
2018-03-21 00:00:00+00:00,175.01,175.09,171.26,171.27
2018-03-22 00:00:00+00:00,170.05,172.68,168.6,168.75
2018-03-23 00:00:00+00:00,168.54,169.92,164.92,164.96
2018-03-26 00:00:00+00:00,168.07,178.65,166.42,172.76
2018-03-27 00:00:00+00:00,173.69,175.15,166.92,168.35
2018-03-28 00:00:00+00:00,167.14,181.72,162.71,166.48
2018-03-29 00:00:00+00:00,168.03,171.75,166.9,167.91
2018-04-02 00:00:00+00:00,167.81,175.26,164.47,166.68
2018-04-03 00:00:00+00:00,167.66,181.3,164.88,168.39
2018-04-04 00:00:00+00:00,164.88,172.01,164.18,171.58
2018-04-05 00:00:00+00:00,172.58,174.23,168.07,172.78
2018-04-06 00:00:00+00:00,170.89,173.43,168.2,168.36
2018-04-09 00:00:00+00:00,169.81,173.09,169.8,170.06
2018-04-10 00:00:00+00:00,173.0,174.0,167.99,173.25
2018-04-11 00:00:00+00:00,172.23,173.93,171.7,172.45
2018-04-12 00:00:00+00:00,173.4,179.35,162.71,174.16
2018-04-13 00:00:00+00:00,174.76,175.84,173.85,174.73
2018-04-16 00:00:00+00:00,175.12,176.19,174.83,175.82
2018-04-17 00:00:00+00:00,176.42,178.94,166.48,178.24
2018-04-18 00:00:00+00:00,177.81,179.35,176.76,177.85
2018-04-19 00:00:00+00:00,174.94,175.39,172.66,172.8
2018-04-20 00:00:00+00:00,170.6,178.54,162.2,165.72
2018-04-23 00:00:00+00:00,166.8,166.97,164.08,165.25
2018-04-24 00:00:00+00:00,165.67,166.33,161.22,162.94
2018-04-25 00:00:00+00:00,162.7,165.42,162.4,163.77
2018-04-26 00:00:00+00:00,164.12,165.73,163.37,164.22
2018-04-27 00:00:00+00:00,164.0,164.33,160.63,162.33
2018-04-30 00:00:00+00:00,162.11,167.26,161.84,165.26
2018-05-01 00:00:00+00:00,166.45,169.2,161.77,169.01
2018-05-02 00:00:00+00:00,175.25,177.86,165.75,176.62
2018-05-03 00:00:00+00:00,175.88,177.68,164.58,176.89
2018-05-04 00:00:00+00:00,178.25,184.25,178.17,183.83
2018-05-07 00:00:00+00:00,185.2,187.67,184.75,185.13
2018-05-08 00:00:00+00:00,185.01,186.22,163.72,186.04
2018-05-09 00:00:00+00:00,186.58,187.4,167.48,187.35
2018-05-10 00:00:00+00:00,187.74,190.37,187.0,190.03
2018-05-11 00:00:00+00:00,189.49,193.99,163.96,188.59
2018-05-14 00:00:00+00:00,188.96,189.69,187.86,188.17
2018-05-15 00:00:00+00:00,186.81,187.07,185.1,186.44
2018-05-16 00:00:00+00:00,186.05,188.46,176.0,188.19
2018-05-17 00:00:00+00:00,187.91,188.91,186.36,186.99
2018-05-18 00:00:00+00:00,187.13,187.82,186.13,186.29
2018-05-21 00:00:00+00:00,188.0,189.27,186.9,187.61
2018-05-22 00:00:00+00:00,188.46,189.19,185.85,187.31
2018-05-23 00:00:00+00:00,186.31,188.5,185.76,188.45
2018-05-24 00:00:00+00:00,188.75,188.86,186.21,188.21
2018-05-25 00:00:00+00:00,188.22,189.65,176.33,188.54
2018-05-29 00:00:00+00:00,187.6,188.75,186.86,187.86
2018-05-30 00:00:00+00:00,187.64,189.63,186.78,187.5
2018-05-31 00:00:00+00:00,187.25,188.23,186.13,186.88
2018-06-01 00:00:00+00:00,188.05,190.26,187.75,190.23
2018-06-04 00:00:00+00:00,191.6,193.44,191.35,191.81
2018-06-05 00:00:00+00:00,193.04,193.94,191.83,193.31
2018-06-06 00:00:00+00:00,193.59,194.08,191.77,194.05
